out_units,lr,optimizer,p_dropout,epochs,use_early_stopping,activation_function,batch_size,momentum,l2_reg,outer_fold,inner_fold,inner_train_loss,inner_eval_loss
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.059,0.059
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,2,0.044,0.048
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,2,0.06,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,2,0.041,0.046
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,2,0.058,0.058
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,2,0.044,0.043
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,2,0.059,0.059
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,2,0.044,0.049
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,2,0.057,0.057
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.049,0.047
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.066,0.064
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.057,0.054
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.071,0.066
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.049,0.044
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.089,0.088
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.048,0.044
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.064,0.059
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.049,0.048
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.06,0.059
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.049,0.05
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.059,0.059
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.049,0.051
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.06,0.059
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.044,0.043
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.059,0.058
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.046,0.048
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.059,0.058
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.042,0.046
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.059,0.058
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.046,0.05
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.06,0.06
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.043,0.043
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.06,0.058
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,3,0.043,0.043
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,3,0.059,0.058
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,3,0.043,0.043
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,3,0.059,0.057
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,3,0.042,0.046
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,3,0.061,0.061
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,3,0.043,0.046
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,3,0.058,0.058
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.052,0.059
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.061,0.065
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.047,0.053
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.063,0.068
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.054,0.055
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.063,0.067
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.046,0.053
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.059,0.063
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.054,0.058
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.058,0.063
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.039,0.051
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.059,0.063
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.042,0.053
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.058,0.063
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.045,0.056
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.059,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.04,0.052
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.057,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.044,0.058
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.058,0.063
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.043,0.053
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.058,0.063
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.045,0.058
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.055,0.061
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,2,4,0.042,0.056
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,2,4,0.056,0.063
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,2,4,0.039,0.051
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,2,4,0.055,0.062
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,2,4,0.043,0.053
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,2,4,0.057,0.064
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,2,4,0.039,0.052
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,2,4,0.055,0.063
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.052,0.053
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.061,0.064
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.049,0.057
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.066,0.067
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.051,0.058
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.06,0.064
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.051,0.056
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.063,0.067
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.053,0.057
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.061,0.066
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.045,0.052
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.056,0.063
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.05,0.059
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.058,0.063
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.048,0.058
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.059,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.042,0.054
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.057,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.044,0.056
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.058,0.063
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.051,0.059
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.059,0.064
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.041,0.05
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.056,0.063
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,1,0.046,0.059
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,1,0.062,0.066
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,1,0.043,0.055
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,1,0.056,0.063
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,1,0.043,0.053
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,1,0.06,0.065
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,1,0.039,0.051
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,1,0.061,0.066
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.051,0.052
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.066,0.064
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.051,0.048
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.068,0.065
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.052,0.055
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.063,0.063
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.05,0.046
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.065,0.064
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.055,0.053
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.062,0.062
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.045,0.048
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.063,0.062
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.048,0.047
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.061,0.062
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.048,0.049
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.062,0.062
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.043,0.053
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.061,0.061
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.044,0.051
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.057,0.059
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.045,0.049
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.059,0.061
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.043,0.046
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.06,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,2,0.045,0.048
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,2,0.058,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,2,0.042,0.048
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,2,0.057,0.059
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,2,0.044,0.051
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,2,0.059,0.061
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,2,0.042,0.046
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,2,0.057,0.059
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.053,0.053
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.065,0.064
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.052,0.054
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.066,0.065
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.059,0.057
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.07,0.067
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.051,0.053
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.064,0.064
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.044,0.045
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.061,0.062
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.056,0.055
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.06,0.06
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.047,0.047
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.06,0.06
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.041,0.047
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.066,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.048,0.05
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.061,0.061
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.044,0.044
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.061,0.061
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.048,0.05
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.061,0.061
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.042,0.046
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.06,0.061
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,3,0.047,0.052
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,3,0.058,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,3,0.046,0.048
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,3,0.058,0.06
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,3,0.048,0.049
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,3,0.06,0.061
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,3,0.04,0.047
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,3,0.059,0.06
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.048,0.053
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.068,0.072
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.05,0.056
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.066,0.068
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.059,0.064
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.059,0.064
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.05,0.054
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.065,0.068
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.047,0.057
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.059,0.065
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.042,0.054
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.059,0.064
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.047,0.054
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.061,0.065
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.046,0.056
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.058,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.046,0.055
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.058,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.044,0.053
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.057,0.063
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.045,0.057
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.057,0.064
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.041,0.053
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.058,0.064
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,3,4,0.044,0.056
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,3,4,0.058,0.064
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,3,4,0.042,0.052
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,3,4,0.057,0.064
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,3,4,0.046,0.058
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,3,4,0.056,0.064
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,3,4,0.042,0.054
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,3,4,0.056,0.063
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.049,0.055
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.065,0.067
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.062,0.058
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.096,0.095
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.05,0.053
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.063,0.067
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.05,0.056
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.061,0.064
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.045,0.055
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.058,0.063
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.044,0.057
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.061,0.065
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.058,0.06
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.06,0.065
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.044,0.056
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.058,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.044,0.055
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.057,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.041,0.053
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.059,0.064
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.039,0.053
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.061,0.064
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.043,0.055
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.056,0.062
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,1,0.047,0.057
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,1,0.058,0.062
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,1,0.039,0.054
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,1,0.055,0.062
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,1,0.042,0.054
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,1,0.058,0.063
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,1,0.039,0.053
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,1,0.056,0.062
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.061,0.06
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.069,0.066
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.058,0.05
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.064,0.062
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.057,0.055
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.064,0.062
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.053,0.055
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.068,0.065
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.048,0.049
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.061,0.062
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.048,0.048
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.061,0.061
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.044,0.049
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.066,0.065
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.047,0.046
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.061,0.06
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.043,0.048
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.057,0.06
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.041,0.048
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.06,0.061
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.047,0.053
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.061,0.061
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.039,0.047
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.06,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,2,0.044,0.048
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,2,0.061,0.06
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,2,0.043,0.046
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,2,0.058,0.059
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,2,0.045,0.052
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,2,0.061,0.061
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,2,0.042,0.046
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,2,0.058,0.06
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.059,0.055
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.067,0.064
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.046,0.052
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.069,0.068
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.054,0.053
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.067,0.066
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.064,0.064
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.063,0.062
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.051,0.053
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.061,0.062
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.044,0.051
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.06,0.061
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.048,0.049
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.06,0.062
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.045,0.052
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.062,0.063
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.043,0.048
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.061,0.061
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.044,0.048
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.059,0.06
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.047,0.049
12,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.06,0.062
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.046,0.048
12,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.062,0.062
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,3,0.042,0.049
16,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,3,0.059,0.061
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,3,0.043,0.046
16,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,3,0.058,0.06
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,3,0.044,0.05
16,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,3,0.06,0.061
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,3,0.045,0.047
16,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,3,0.061,0.061
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.054,0.055
4,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.066,0.068
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.049,0.055
4,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.061,0.065
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.051,0.055
4,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.064,0.067
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.052,0.057
4,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.066,0.068
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.04,0.052
8,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.06,0.064
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.043,0.055
8,0.001,SGD,0.2,1000,True,relu,64,0.1,0.1,4,4,0.057,0.063
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.0,4,4,0.042,0.051
8,0.001,SGD,0.2,1000,False,relu,64,0.0,0.1,4,4,0.06,0.064
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.0,4,4,0.041,0.052
8,0.001,SGD,0.2,1000,False,relu,64,0.1,0.1,4,4,0.059,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.0,4,4,0.044,0.051
12,0.001,SGD,0.2,1000,True,relu,64,0.0,0.1,4,4,0.059,0.064
12,0.001,SGD,0.2,1000,True,relu,64,0.1,0.0,4,4,0.042,0.054
